id,description,value
987928,"to buy more products to sell such as bracelets, rings, earrings and chains as she does not have many products to sell.",0
988980,to buy a special land space measuring machine to start his own business.,0
989172,to increase her capital to buy jewelry and sell to customers.,0
989239,to buy up-to-date curtains to meet customer requirements.,0
988320,to pay for her husband's medical treatment.,0
989312,to buy sheep for fattening and resale.,0
987876,"to buy more products for his shop, such as: ladies��_��__��_��___��_��__��_��____, gents��_��__��_��___��_��__��_��____ and childrens shoes and to buy sandals for both sexes.",0
987905,to purchase soy beans wholesale.,0
988549,to increase her business merchandise with a special newly released winter collection.,0
989351,"to buy threads, needles, a variety of fabrics, buttons and elastics etc.",0
987897,"to purchase jams, groceries, and soda in bulk.",0
987900,to buy wholesale fabric and thread.,0
989090,to increase her business merchandise with a special Christmas and winter season collection.,0
989119,with selling shoes.,0
989058,"to buy more rice, banana, cassava for sale.",0
989308,to sell peanuts.,0
976512,Elevage de moutons pour la vente pendant six mois.,0
987249,for the development of a half-hectare of land to produce grape vines and in this way generate greater economic earnings for herself.,0
989011,to purchase cosmetics products and accessories to start his own business.,0
988719,to buy beauty products.,0
985866,to buy warm clothes for both herself as well as for her husband to cope with the increasing demand.,0
987850,"to buy rice, sugar, coffee, eggs, cheese, milk, bread, flour, and cooking oil, etc. for her business.",0
987092,"to buy sweets, drinks, rice, sugar, beans, and Christmas merchandise",0
988242,to invest in stock for his electrical supplies store.,0
988625,to add more variety to the sandwiches stuffing,0
988763,to fix his car,0
988775,to buy cattle.,0
988525,for the purchase of a cow and also fodder for all his farm cattle,0
988715,to buy merchandise.,0
988630,"to expand her project by adding more food items such as rice, sugar, canned food, etc. to serve households as well as children.",0
988634,to support her husband by increasing his quantity of ?fruits and vegetables and paying for maintenance on the truck.,0
987824,"to prepare his land and buy pesticides, fertilizers and manure.",0
988912,to open a bakery and bake Georgian national bread,0
988939,"to buy cooking oils, Aqua, biscuits, noodles, bandages, milk, sardines, sweets, lighters, soft drinks and hard drinks.",0
987512,to pay his university fees,0
987726,pay for education expenses.,0
988659,to fix a room at his house,0
988695,to pay for medical intervention for her father who is ill.,0
988712,to buy clothes to sell.,0
988806,"to buy candles, eggs, noodles, cooking oils, detergents, biscuits, nuts, cigarettes, coffee, children's milk, soft drinks and hard drinks.",0
988810,"to buy coffee, candles, salt, biscuits, noodles, cigarettes, aqua, pens, slippers, shampoo and soft drinks.",0
988624,to buy agricultural inputs for resale.,0
988201,to invest in his sweets and candies production business.,0
988340,"to buy oil, salt, noodles, coffee, sugar, cigarettes, slippers, lighters, scissors, shampoo, biscuits, soft drinks, and  hard drinks.",0
988594,to raise cattle for sale.,0
988839,"To buy more boxes of laundry powder, soap, clothes bleach and additional capital for her mobile money transfer.",0
988524,to buy 3 calves,0
988530,"to buy new stock, including home appliances and other goods.",0
988533,to build a barn bigger and in very near future he will make purchase of more pigs and start swine breeding in his farm,0
988535,to buy 3 calves,0
988547,to buy a calf and 4 sheep.,0
988552,to buy new carpet stock.,0
988561,to buy new tools and other motor parts for repairing small engines and machinery .,0
988570,to buy new tractor motor parts,0
988574,to buy a motor to get water.,0
987669,to pay for fodder to feed the livestock during the winter,0
988544,to buy a cow and fodder for his herd.,0
988517,to purchase several pigs and fodder for his farm cattle and to do some work in his vineyard to prepare it for winter months,0
987215,to improve her grocery shop and increase her family's income.,0
988537,purchase several pigs and also fodder for all his farm cattle.,0
985511,"to buy Christmas decorations, gifts and wrapping",0
988423,to travel and visit holy places,0
988493,to restock the out of stock cloth items in her store.,0
987642,to buy mineral fertilizers and seeds,0
987199,"to buy more products for her shop, such as rice, beans, sugar, bread, and detergent, to better stock the store.",0
988397,to invest in his clothing shop.,0
988298,to invest in his stationary shop.,0
988430,to increase her merchandise with new winter collections for the upcoming Christmas season.,0
988449,to increase her business merchandise with special newly-released winter collections.,0
988580,to increase her business merchandise with a newly released winter collection.,0
987097,to pay for his degree and post grad courses.,0
987221,to buy machinery and special equipment to make her products and improve the family's income.,0
987225,"to buy five milk-producing heifers to increase production and sales, and to earn a higher income for his family.",0
988473,to buy necessary furniture for her house.,0
987638,"to buy plates, saucepans, spoons, ladles etc..",0
988143,restock with more artificial jewelry and cosmetics for selling.,0
987725,to pay for polyethylene cover for the greenhouse and wires for improving it,0
987729,to improve living conditions; make some basic repairs to the 50-year-old home that was never had any work on it since built.,0
987733,to add 20 more goats to the existing herd,0
987738,to pay for polyethylene cover and wires for the renovation and improvement of his greenhouse and potato seeds.,0
988159,invest in his clothing business.,0
987666,to increase her business merchandise with special Autumn and Winter newly released collections.,0
987705,to buy beers and sodas for selling.,0
988014,to buy pigs and to improve her pigsty.,0
988071,buy agricultural inputs and materials for the farm maintenance,0
987649,"to pay for 6 cows, walnut seeds, cover autumn cultivation costs of workers",0
987686,to increase her business merchandise with a special winter collection and respond to her customers' needs.,0
987750,to buy a new car and rent out the one he is currently using.,0
988096,to repair her house.,0
988098,to buy food for the pigs and sows.,0
988099,to buy fertilizer,0
983866,"buy oil, rice, noodles, vegetables and meat to prepare and sell traditional food.",0
985457,to buy baby clothes at wholesale price.,0
987703,to repair his car that he uses as a taxi,0
988102,to repair his house.,0
987034,"to buy a refrigerator, an assortment of alcoholic beverages (such as beer, brandy and rum) and to build a counter to display them.",0
987037,to buy staple goods to further supply her store during the holiday season.  ,0
987041,"to buy diverse products like fertilizers, pesticides, and fungicides in order to care for his crops.",0
987042,"to buy more soups, eggs, basic grains, soft drinks, snacks, sweet bread, etc.",0
987045,"to buy lotions, cosmetics, and creams in order to have more products to sell.",0
988030,buy frozen fish.,0
986818,to pay college tuition.,0
986820,to buy and sell guinea pigs.,0
986734,to do some repair work in his bathroom and change the old wornd out wooden windows of his flat.,0
987003,"to buy two grazing steers, to fatten them for a certain period of time. Afterwards he will sell them.",0
984342,"to buy home products like glasses, metallic plates, dishes and many others to sell.",0
987589,to buy manure for his farm.,0
987596,"to buy more coffee, maize and beans to sell.",0
