id,description,value
988228,"to buy chips, candies, biscuits, coffee, powdered chocolate drinks, sugar, salt, canned goods, noodles, spices, eggs and drinks; dried fish",2
985174,"to purchase stock for her fruit and vegetable stall, including sweet potatoes, paw paw and pumpkins.",2
989830,to buy necessary construction materials.,2
989894,"to buy flour, bags, corn, gas, chairs and tables.",2
990756,to purchase a new motor for his car,2
990718,"to buy more stock of local brew, beers, sodas, spirits, sugar, rice, soap and cooking oil for selling",2
986662,To boost his retail trade business,2
990804,to purchase fish to resell,2
988083,to buy more chickens and food for them so he has more to offer.,1
988124,to purchase rice and invest in electronic top-up loads.,2
988131,to purchase soft drinks and frozen goods like longaniza( sausage) and hotdog,2
988217,"to buy additional grocery items including oil, milk, sugar, juices etc",2
990125,to buy a car which will facilitate her business and allow her to move to her customers' houses easily.,2
990657,To pay for his tuition fees from the first to the fourth year,2
988171,"to buy more milk, soap, bread, cooking fat, and other items to sell.",2
988174,"to buy more earrings, bangles, and necklaces to sell.",2
988177,to buy more stocks of stationery.,2
988178,"to buy more stock of bread, soft drinks, airtime and other items.",2
987070,"to purchase chickens to raise, ingredients to prepare foods, and cooking utensils.",1
987072,to buy merchandise for her business. ,2
988019,"to buy merchandise like jeans, blouses, perfume, and women's bags for resale this Christmas season.",2
988022,"to buy seeds to grow plantain, to pay for some workers and to buy fertilizers and other agricultural materials.",2
987067,"to buy agricultural inputs like fertilizer, plantain seeds and pesticides.",2
987068,"to purchase pigs, materials to make corral repairs, and feed for the animals so she can have better production.",1
987069,to purchase cachama fish and feed for them.,2
988006,"buy some clothes, shoes, bed sheets and other items to sell during this Christmas season.",2
986207,To buy cattle and fertilizer ,1
986914,to buy a heifer.,1
987851,"to buy cattle and pigs, which she will raise and fatten to later sell them at wholesale discounts.",1
989702,to buy another cow,1
990229,To buy new equipment for her beauty salon,2
987060,buy more ingredients to she can expand the range of food she offers,2
987062,"to buy products for the home, such as plates and cooking utensils, among other items.",2
987063,buy more cosmetics and personal healthcare products,2
987064,buy two suckling pigs to raise and fatten,1
987065,to buy more piglets to raise and fatten.,1
988004,to purchase some showcases and general  stock items,2
988406,to invest in his cosmetic shop.,2
989799,Buy furniture an mannequins to sell second hand clothing.,2
990444,to buy new clothes for her clothes-selling business.,2
990531,"to buy more products and food supplies ?such as flour, chips, soft drinks, candies, and vegetables.",2
989774,to buy tyres and look after his vehicle.,2
989712,to buy antennas and decoders so he can set up satellite television connections in the country.,2
989741,"to buy new merchandise like new clothing, shoes, sandals and perfume amongst others.",2
989762,"to invest in chickens, feed, and vitamins in order to fulfill the orders during the Christmas season.",1
990509,to buy a new collection of women's clothing to sell from his stall.,2
990511,to buy a new collection of women's clothing to sell from his stall.,2
990512,to buy a new collection of women's clothing to sell at his stall.,2
989772,to buy quintals of corn and lime.,2
990094,to increase her merchandise with new collection of items and offers for the upcoming Christmas season,2
990538,"to buy a new hair dryer, new tools for nails and new makeup.",2
987055,to buy merchandise at wholesale. ,2
988049,to buy clothes to sell in this end-of-the-year season.,2
988054,"to buy some fabric, paints and inputs for making clothes, so with this she can increase production.",2
988064,buy a milk cow.,1
989067,to increase her business merchandise with special Christmas gifts and newly released cosmetics,2
990412,to buy cold drinks at retail and wholesale prices,2
990506,to buy a new collection of kitchenware to sell from his stall.,2
990508, to buy a new collection of women's clothing to sell at his stall. ,2
990510,to buy a new collection of women's clothing to sell from his stall.,2
990518,to buy a new collection of laptops to sell at his store.,2
989751,to buy used clothing wholesale to increase her working capital.,2
988002,"buy some inputs like jeans, blouses and t-shirts to increase her products to sell",2
988043,"to buy more chickens, plus some food and vitamins for them.",1
987029,"to purchase agricultural supplies such as fertilizers, manure, and to purchase coffee seeds.",2
987032,to get clothes inventory for the end of the year season.,2
987981,to buy some agricultural inputs to make his produce grow bigger and better.,2
987983,to buy some agricultural input to improve his growth and production.,2
987985,"to buy more groceries such as canned goods, spices and noodles.",2
987991,buy more pigs; and some vitamins and food for them.,1
987995,buy some agricultural inputs and to pay for some technical assistance.,2
987020,"to stock her business with rice, sugar, raw cane sugar, coffee, bread, toilet paper, beans, lentils, oil, eggs, arepas [filled corn tortillas], pastas, and chocolate.",2
987021,to buy a stock of ingredients and basic materials for perfumery and fast food so that she can improve her income.,2
987023,to buy an umbrella to protect herself from the elements.,2
987025,"to stock his store with hair bands, headbands, necklaces, and earrings.",2
987027,to buy merchandise in bulk to increase her sales.,2
987028,to buy wholesale borjo fruits and pineapples,2
987010,to buy hair washing equipment. hair-cutting chairs and supplies like dye and treatments amongst others.,2
987011,to do remodeling in her kitchen to have more space to work.,2
987033,to buy more wholesale clothing,2
987004,to renovate her store and buy chemicals for hair dying and straightening. ,2
986708,to increase her merchandise with new items and offers for the upcoming Christmas season,2
987602,to buy new special traditional costumes to provide his customers with diversified wedding-themed cultures.,2
987764,to upgrade her beauty salon's equipment.,2
987599,to purchase more cows for his farm,1
987630,"to buy more stock of sugar, bread, flour, cereals and other items",2
987632,to buy more maize.,2
986579,to buy mobile accessories and extra recharge for her son's newly set up mobile shop.,2
986601,to purchase sheltering material such as wooden planks and bamboos for her husband's business.,2
986980,to buy a mobile speaker to be able to work and increase his income.,2
986987,buy 2 grazing steers.,1
986909,to buy a pair of bullocks.,1
986911,to buy a heifer.,1
986912,to expand his business selling hats.,2
986936,"to buy merchandize such as purses, cell phone accessories, wallets, watches and other items to sell.",2
986941,to pay for an architect to expand her business.,2
986942,to purchase cattle to increase his livestock.,1
986945,to purchase detergents and staple grains so she can expand her business.,2
986956,to buy a fishing boat because he wants to have his own to be comfortable for his work.,2
986963,"to buy more essential products such as sugar, coffee, bread, eggs, spices, sweets, drinks, etc, to stock his shop.",2
987437,to purchase more stocks to sell in her general store.,2
987443,"to buy kitchenware, plasticware and assorted toys.",2
986905,to boost his business.,2
986876,"to buy clothes; to buy shirts, blouses, pants, skirts, dresses, underwear, etc. to sell during the Christmas season.",2
987598,to buy more cows for slaughtering during the festive season.,2
986910,"to fulfill orders of bed sheets, towels, bedspreads, custom jewelry.",2
990367,to purchase inventory for the holiday season.,2
990507,to buy a new collection of women's clothing to sell from his stall. .,2
989556,"to solve her health problems that she began to feel lately, and she impatiently wants to get rid of the health problems.",2
